,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
55118,e,4.17,4,5,0,0,6,2,12,7.04,44.01,7,15,0,15,15,0,10,2,1,1
55119,e,5.14,4,5,0,0,6,2,12,7.07,57.89,7,15,0,15,15,0,10,2,1,3
55120,e,5.19,6,5,0,0,6,2,12,5.9,42.26,7,15,0,15,15,0,10,2,7,3
55121,e,6.91,6,5,0,0,6,2,12,7.96,58.57,7,15,0,15,15,0,10,2,7,3
55122,e,4.58,4,5,0,0,6,2,12,7.42,61.93,7,15,0,15,15,0,10,2,7,2
55123,e,5.82,4,5,0,0,6,2,12,8.29,57.02,7,15,0,15,15,0,10,2,7,3
55124,e,3.91,6,5,0,0,6,2,12,6.45,47.66,7,15,0,15,15,0,10,2,7,2
55125,e,6.36,6,5,0,0,6,2,12,7.51,51.77,7,15,0,15,15,0,10,2,7,1
55126,e,3.54,4,5,0,0,6,2,12,7.29,52.4,7,15,0,15,15,0,10,2,7,1
55127,e,4.67,6,5,0,0,6,2,12,6.82,38.38,7,15,0,15,15,0,10,2,1,2
55128,e,5.48,4,5,0,0,6,2,12,6.01,32.65,7,15,0,15,15,0,10,2,7,1
55129,e,4.03,6,5,0,0,6,2,12,4.04,39.08,7,15,0,15,15,0,10,2,7,1
55130,e,6.47,6,5,0,0,6,2,12,7.53,62.09,7,15,0,15,15,0,10,2,7,2
55131,e,5.17,4,5,0,0,6,2,12,6.56,43.67,7,15,0,15,15,0,10,2,7,2
55132,e,4.66,6,5,0,0,6,2,12,7.86,57.5,7,15,0,15,15,0,10,2,1,1
55133,e,4.98,6,5,0,0,6,2,12,6.09,35.66,7,15,0,15,15,0,10,2,7,1
55134,e,7.74,4,5,0,0,6,2,12,7.44,58.2,7,15,0,15,15,0,10,2,1,1
55135,e,3.97,6,5,0,0,6,2,12,7.29,58.45,7,15,0,15,15,0,10,2,1,2
55136,e,4.66,4,5,0,0,6,2,12,7.06,54.85,7,15,0,15,15,0,10,2,1,1
55137,e,5.3,6,5,0,0,6,2,12,6.97,64.21,7,15,0,15,15,0,10,2,1,3
55138,e,5.27,6,5,0,0,6,2,12,7.67,58.26,7,15,0,15,15,0,10,2,1,2
55139,e,4.85,4,5,0,0,6,2,12,6.27,51.01,7,15,0,15,15,0,10,2,7,2
55140,e,4.58,6,5,0,0,6,2,12,5.43,35.64,7,15,0,15,15,0,10,2,1,2
55141,e,4.16,6,5,0,0,6,2,12,6.22,51.68,7,15,0,15,15,0,10,2,1,3
55142,e,4.42,6,5,0,0,6,2,12,5.32,40.07,7,15,0,15,15,0,10,2,1,3
55143,e,4.18,6,5,0,0,6,2,12,7.47,53.14,7,15,0,15,15,0,10,2,1,3
55144,e,5.03,4,5,0,0,6,2,12,7.81,71.69,7,15,0,15,15,0,10,2,1,2
55145,e,4.3,6,5,0,0,6,2,12,7.52,52.31,7,15,0,15,15,0,10,2,1,3
55146,e,7.92,6,5,0,0,6,2,12,7.89,65.94,7,15,0,15,15,0,10,2,1,3
55147,e,6.02,4,5,0,0,6,2,12,7.6,51.47,7,15,0,15,15,0,10,2,1,1
55148,e,5.4,6,5,0,0,6,2,12,6.37,51.93,7,15,0,15,15,0,10,2,7,2
55149,e,4.03,6,5,0,0,6,2,12,7.42,58.14,7,15,0,15,15,0,10,2,7,3
55150,e,5.0,4,5,0,0,6,2,12,7.62,64.07,7,15,0,15,15,0,10,2,1,2
55151,e,5.85,4,5,0,0,6,2,12,8.82,70.41,7,15,0,15,15,0,10,2,1,1
55152,e,4.37,4,5,0,0,6,2,12,6.95,42.09,7,15,0,15,15,0,10,2,7,1
55153,e,4.79,4,5,0,0,6,2,12,7.93,43.58,7,15,0,15,15,0,10,2,7,3
55154,e,5.33,6,5,0,0,6,2,12,7.5,48.56,7,15,0,15,15,0,10,2,7,2
55155,e,3.16,4,5,0,0,6,2,12,5.84,29.4,7,15,0,15,15,0,10,2,1,2
55156,e,4.41,6,5,0,0,6,2,12,7.13,43.04,7,15,0,15,15,0,10,2,7,2
55157,e,4.96,4,5,0,0,6,2,12,6.65,46.19,7,15,0,15,15,0,10,2,1,1
55158,e,5.13,6,5,0,0,6,2,12,5.7,24.76,7,15,0,15,15,0,10,2,7,1
55159,e,6.51,4,5,0,0,6,2,12,5.77,44.83,7,15,0,15,15,0,10,2,1,1
55160,e,3.35,4,5,0,0,6,2,12,6.47,49.1,7,15,0,15,15,0,10,2,1,2
55161,e,4.54,6,5,0,0,6,2,12,5.92,44.13,7,15,0,15,15,0,10,2,1,2
55162,e,3.81,6,5,0,0,6,2,12,5.2,21.18,7,15,0,15,15,0,10,2,7,1
55163,e,4.42,4,5,0,0,6,2,12,8.55,62.72,7,15,0,15,15,0,10,2,1,1
55164,e,4.21,4,5,0,0,6,2,12,5.42,42.28,7,15,0,15,15,0,10,2,7,1
55165,e,4.23,6,5,0,0,6,2,12,5.41,28.35,7,15,0,15,15,0,10,2,1,3
55166,e,3.31,4,5,0,0,6,2,12,3.88,23.74,7,15,0,15,15,0,10,2,7,3
55167,e,4.7,4,5,0,0,6,2,12,5.96,48.52,7,15,0,15,15,0,10,2,7,1
55168,e,5.87,4,5,0,0,6,2,12,5.32,38.02,7,15,0,15,15,0,10,2,7,2
55169,e,5.26,4,5,0,0,6,2,12,7.87,57.13,7,15,0,15,15,0,10,2,1,2
55170,e,5.24,6,5,0,0,6,2,12,6.66,51.28,7,15,0,15,15,0,10,2,1,2
55171,e,2.51,6,5,0,0,6,2,12,5.67,45.99,7,15,0,15,15,0,10,2,1,2
55172,e,5.33,4,5,0,0,6,2,12,6.3,51.06,7,15,0,15,15,0,10,2,7,3
55173,e,5.34,6,5,0,0,6,2,12,6.88,55.19,7,15,0,15,15,0,10,2,7,2
55174,e,6.31,6,5,0,0,6,2,12,8.32,54.31,7,15,0,15,15,0,10,2,7,1
55175,e,3.0,4,5,0,0,6,2,12,6.23,45.49,7,15,0,15,15,0,10,2,1,1
55176,e,5.29,4,5,0,0,6,2,12,7.07,49.17,7,15,0,15,15,0,10,2,7,3
55177,e,5.71,4,5,0,0,6,2,12,6.78,49.04,7,15,0,15,15,0,10,2,1,3
55178,e,2.54,6,5,0,0,6,2,12,6.35,39.6,7,15,0,15,15,0,10,2,7,2
55179,e,5.79,6,5,0,0,6,2,12,6.97,57.99,7,15,0,15,15,0,10,2,1,2
55180,e,5.72,4,5,0,0,6,2,12,7.84,64.96,7,15,0,15,15,0,10,2,7,1
55181,e,4.58,4,5,0,0,6,2,12,7.75,59.97,7,15,0,15,15,0,10,2,1,1
55182,e,5.49,6,5,0,0,6,2,12,6.65,48.13,7,15,0,15,15,0,10,2,1,1
55183,e,4.31,4,5,0,0,6,2,12,5.99,53.09,7,15,0,15,15,0,10,2,1,1
55184,e,5.53,6,5,0,0,6,2,12,7.82,65.32,7,15,0,15,15,0,10,2,1,3
55185,e,3.98,6,5,0,0,6,2,12,5.09,29.06,7,15,0,15,15,0,10,2,1,2
55186,e,5.39,6,5,0,0,6,2,12,6.06,41.52,7,15,0,15,15,0,10,2,7,1
55187,e,6.2,6,5,0,0,6,2,12,8.12,57.8,7,15,0,15,15,0,10,2,1,1
55188,e,4.27,6,5,0,0,6,2,12,7.58,41.07,7,15,0,15,15,0,10,2,7,1
55189,e,5.59,6,5,0,0,6,2,12,6.31,45.55,7,15,0,15,15,0,10,2,1,1
55190,e,5.51,6,5,0,0,6,2,12,7.94,51.44,7,15,0,15,15,0,10,2,1,3
55191,e,5.93,4,5,0,0,6,2,12,7.36,63.25,7,15,0,15,15,0,10,2,1,2
55192,e,5.35,4,5,0,0,6,2,12,7.04,58.25,7,15,0,15,15,0,10,2,7,3
55193,e,3.75,4,5,0,0,6,2,12,7.11,29.45,7,15,0,15,15,0,10,2,1,1
55194,e,6.02,4,5,0,0,6,2,12,6.63,57.62,7,15,0,15,15,0,10,2,1,3
55195,e,6.89,6,5,0,0,6,2,12,8.91,65.75,7,15,0,15,15,0,10,2,7,3
55196,e,4.96,6,5,0,0,6,2,12,5.22,34.22,7,15,0,15,15,0,10,2,7,1
55197,e,4.85,4,5,0,0,6,2,12,6.76,44.06,7,15,0,15,15,0,10,2,7,3
55198,e,4.52,6,5,0,0,6,2,12,7.0,58.72,7,15,0,15,15,0,10,2,1,3
55199,e,5.28,6,5,0,0,6,2,12,7.89,61.83,7,15,0,15,15,0,10,2,7,2
55200,e,5.13,4,5,0,0,6,2,12,6.86,44.81,7,15,0,15,15,0,10,2,1,1
55201,e,4.54,6,5,0,0,6,2,12,6.22,36.11,7,15,0,15,15,0,10,2,7,2
55202,e,6.42,6,5,0,0,6,2,12,7.1,48.14,7,15,0,15,15,0,10,2,1,1
55203,e,4.44,6,5,0,0,6,2,12,5.83,39.42,7,15,0,15,15,0,10,2,7,1
55204,e,5.81,6,5,0,0,6,2,12,6.76,48.18,7,15,0,15,15,0,10,2,1,3
55205,e,4.83,6,5,0,0,6,2,12,7.97,40.71,7,15,0,15,15,0,10,2,1,3
55206,e,5.55,4,5,0,0,6,2,12,6.56,34.89,7,15,0,15,15,0,10,2,7,2
55207,e,4.87,6,5,0,0,6,2,12,7.31,55.33,7,15,0,15,15,0,10,2,1,3
55208,e,3.53,4,5,0,0,6,2,12,5.97,32.05,7,15,0,15,15,0,10,2,7,3
55209,e,5.65,4,5,0,0,6,2,12,6.64,45.21,7,15,0,15,15,0,10,2,7,1
55210,e,2.65,4,5,0,0,6,2,12,5.7,36.73,7,15,0,15,15,0,10,2,7,3
55211,e,5.51,4,5,0,0,6,2,12,9.82,71.13,7,15,0,15,15,0,10,2,7,1
55212,e,7.82,6,5,0,0,6,2,12,7.88,60.43,7,15,0,15,15,0,10,2,7,1
55213,e,4.47,4,5,0,0,6,2,12,5.28,37.9,7,15,0,15,15,0,10,2,1,1
55214,e,3.1,4,5,0,0,6,2,12,4.52,33.57,7,15,0,15,15,0,10,2,7,3
55215,e,5.28,4,5,0,0,6,2,12,7.09,47.08,7,15,0,15,15,0,10,2,7,2
55216,e,4.06,4,5,0,0,6,2,12,6.87,39.84,7,15,0,15,15,0,10,2,1,3
55217,e,3.76,4,5,0,0,6,2,12,6.0,42.73,7,15,0,15,15,0,10,2,1,1
55218,e,5.67,6,5,0,0,6,2,12,6.75,41.34,7,15,0,15,15,0,10,2,1,3
55219,e,5.0,6,5,0,0,6,2,12,6.64,56.08,7,15,0,15,15,0,10,2,7,1
55220,e,3.75,6,5,0,0,6,2,12,6.8,34.52,7,15,0,15,15,0,10,2,1,1
55221,e,7.25,4,5,0,0,6,2,12,9.27,69.15,7,15,0,15,15,0,10,2,7,3
55222,e,3.88,6,5,0,0,6,2,12,6.29,37.19,7,15,0,15,15,0,10,2,7,2
55223,e,3.32,6,5,0,0,6,2,12,5.1,33.33,7,15,0,15,15,0,10,2,1,3
55224,e,4.33,4,5,0,0,6,2,12,5.25,33.23,7,15,0,15,15,0,10,2,7,1
55225,e,6.18,6,5,0,0,6,2,12,7.15,51.57,7,15,0,15,15,0,10,2,7,3
55226,e,4.49,4,5,0,0,6,2,12,7.91,51.22,7,15,0,15,15,0,10,2,1,2
55227,e,3.6,4,5,0,0,6,2,12,7.18,49.26,7,15,0,15,15,0,10,2,1,3
55228,e,4.16,4,5,0,0,6,2,12,6.9,40.87,7,15,0,15,15,0,10,2,1,2
55229,e,5.44,4,5,0,0,6,2,12,6.95,58.49,7,15,0,15,15,0,10,2,7,2
55230,e,5.76,4,5,0,0,6,2,12,6.63,67.22,7,15,0,15,15,0,10,2,1,2
55231,e,3.99,6,5,0,0,6,2,12,6.31,35.04,7,15,0,15,15,0,10,2,7,3
55232,e,5.51,4,5,0,0,6,2,12,7.71,52.53,7,15,0,15,15,0,10,2,7,2
55233,e,5.68,4,5,0,0,6,2,12,7.34,65.49,7,15,0,15,15,0,10,2,7,1
55234,e,3.84,6,5,0,0,6,2,12,6.3,55.78,7,15,0,15,15,0,10,2,7,3
55235,e,4.47,4,5,0,0,6,2,12,7.62,52.69,7,15,0,15,15,0,10,2,7,1
55236,e,8.29,6,5,0,0,6,2,12,7.19,52.67,7,15,0,15,15,0,10,2,7,1
55237,e,5.19,6,5,0,0,6,2,12,6.05,39.47,7,15,0,15,15,0,10,2,7,1
55238,e,4.43,4,5,0,0,6,2,12,6.9,58.63,7,15,0,15,15,0,10,2,7,2
55239,e,3.13,4,5,0,0,6,2,12,5.04,33.31,7,15,0,15,15,0,10,2,1,3
55240,e,4.68,4,5,0,0,6,2,12,8.43,59.66,7,15,0,15,15,0,10,2,7,1
55241,e,5.58,6,5,0,0,6,2,12,6.59,45.5,7,15,0,15,15,0,10,2,1,2
55242,e,5.58,4,5,0,0,6,2,12,8.3,51.63,7,15,0,15,15,0,10,2,7,1
55243,e,5.38,6,5,0,0,6,2,12,5.74,24.66,7,15,0,15,15,0,10,2,1,3
55244,e,4.93,4,5,0,0,6,2,12,6.37,42.81,7,15,0,15,15,0,10,2,1,3
55245,e,4.17,6,5,0,0,6,2,12,7.08,56.72,7,15,0,15,15,0,10,2,7,1
55246,e,7.86,6,5,0,0,6,2,12,8.01,72.72,7,15,0,15,15,0,10,2,7,3
55247,e,3.29,6,5,0,0,6,2,12,5.52,37.16,7,15,0,15,15,0,10,2,1,2
55248,e,6.19,4,5,0,0,6,2,12,6.37,64.29,7,15,0,15,15,0,10,2,7,1
55249,e,5.0,6,5,0,0,6,2,12,5.67,34.77,7,15,0,15,15,0,10,2,7,3
55250,e,4.55,6,5,0,0,6,2,12,7.14,56.11,7,15,0,15,15,0,10,2,7,1
55251,e,5.36,6,5,0,0,6,2,12,7.28,43.7,7,15,0,15,15,0,10,2,7,3
55252,e,4.58,6,5,0,0,6,2,12,8.3,58.47,7,15,0,15,15,0,10,2,7,1
55253,e,5.51,4,5,0,0,6,2,12,7.29,56.65,7,15,0,15,15,0,10,2,7,1
55254,e,3.14,6,5,0,0,6,2,12,4.96,26.78,7,15,0,15,15,0,10,2,7,3
55255,e,4.4,4,5,0,0,6,2,12,6.73,46.14,7,15,0,15,15,0,10,2,1,3
55256,e,5.85,6,5,0,0,6,2,12,7.75,52.44,7,15,0,15,15,0,10,2,7,3
55257,e,5.55,6,5,0,0,6,2,12,8.59,63.0,7,15,0,15,15,0,10,2,7,1
55258,e,4.17,6,5,0,0,6,2,12,7.51,38.1,7,15,0,15,15,0,10,2,7,1
55259,e,6.34,6,5,0,0,6,2,12,7.38,65.29,7,15,0,15,15,0,10,2,7,3
55260,e,4.41,4,5,0,0,6,2,12,6.52,49.45,7,15,0,15,15,0,10,2,1,2
55261,e,5.05,4,5,0,0,6,2,12,6.2,37.92,7,15,0,15,15,0,10,2,1,3
55262,e,6.45,6,5,0,0,6,2,12,6.43,45.01,7,15,0,15,15,0,10,2,1,3
55263,e,3.92,6,5,0,0,6,2,12,7.28,61.36,7,15,0,15,15,0,10,2,7,1
55264,e,5.33,6,5,0,0,6,2,12,6.44,50.69,7,15,0,15,15,0,10,2,7,1
55265,e,4.24,6,5,0,0,6,2,12,7.74,35.07,7,15,0,15,15,0,10,2,7,2
55266,e,3.63,4,5,0,0,6,2,12,5.44,37.39,7,15,0,15,15,0,10,2,1,1
55267,e,4.01,4,5,0,0,6,2,12,6.15,55.43,7,15,0,15,15,0,10,2,1,1
55268,e,5.78,4,5,0,0,6,2,12,7.73,57.74,7,15,0,15,15,0,10,2,1,3
55269,e,5.03,6,5,0,0,6,2,12,8.66,53.64,7,15,0,15,15,0,10,2,1,3
55270,e,4.18,4,5,0,0,6,2,12,6.69,45.02,7,15,0,15,15,0,10,2,1,1
55271,e,5.34,6,5,0,0,6,2,12,8.98,53.37,7,15,0,15,15,0,10,2,1,1
55272,e,5.03,4,5,0,0,6,2,12,8.81,71.7,7,15,0,15,15,0,10,2,7,1
55273,e,4.4,4,5,0,0,6,2,12,6.26,50.54,7,15,0,15,15,0,10,2,7,1
55274,e,3.76,4,5,0,0,6,2,12,5.07,37.7,7,15,0,15,15,0,10,2,7,2
55275,e,5.97,6,5,0,0,6,2,12,7.37,55.0,7,15,0,15,15,0,10,2,1,1
55276,e,3.68,6,5,0,0,6,2,12,7.75,56.52,7,15,0,15,15,0,10,2,1,1
55277,e,3.89,6,5,0,0,6,2,12,7.13,54.53,7,15,0,15,15,0,10,2,7,3
55278,e,5.0,6,5,0,0,6,2,12,5.54,47.72,7,15,0,15,15,0,10,2,7,3
55279,e,4.44,4,5,0,0,6,2,12,6.61,46.37,7,15,0,15,15,0,10,2,7,3
55280,e,5.7,4,5,0,0,6,2,12,8.41,61.88,7,15,0,15,15,0,10,2,1,3
55281,e,4.9,4,5,0,0,6,2,12,6.38,38.47,7,15,0,15,15,0,10,2,7,3
55282,e,6.37,6,5,0,0,6,2,12,7.99,62.9,7,15,0,15,15,0,10,2,1,1
55283,e,6.1,6,5,0,0,6,2,12,7.19,52.51,7,15,0,15,15,0,10,2,1,1
55284,e,6.52,6,5,0,0,6,2,12,5.34,34.53,7,15,0,15,15,0,10,2,7,1
55285,e,4.37,6,5,0,0,6,2,12,6.57,43.78,7,15,0,15,15,0,10,2,1,1
55286,e,6.25,4,5,0,0,6,2,12,8.29,63.61,7,15,0,15,15,0,10,2,1,1
55287,e,4.99,6,5,0,0,6,2,12,7.62,48.61,7,15,0,15,15,0,10,2,1,3
55288,e,2.77,6,5,0,0,6,2,12,8.09,54.42,7,15,0,15,15,0,10,2,7,3
55289,e,5.46,6,5,0,0,6,2,12,7.31,55.16,7,15,0,15,15,0,10,2,7,1
55290,e,6.5,6,5,0,0,6,2,12,8.34,57.22,7,15,0,15,15,0,10,2,1,3
55291,e,5.98,6,5,0,0,6,2,12,7.55,68.11,7,15,0,15,15,0,10,2,1,1
55292,e,4.37,6,5,0,0,6,2,12,5.69,51.23,7,15,0,15,15,0,10,2,7,3
55293,e,5.65,4,5,0,0,6,2,12,7.2,50.82,7,15,0,15,15,0,10,2,1,1
55294,e,5.89,4,5,0,0,6,2,12,9.16,69.91,7,15,0,15,15,0,10,2,1,3
55295,e,6.15,4,5,0,0,6,2,12,7.01,50.44,7,15,0,15,15,0,10,2,7,3
55296,e,5.28,6,5,0,0,6,2,12,6.16,41.78,7,15,0,15,15,0,10,2,7,2
55297,e,5.21,4,5,0,0,6,2,12,6.87,49.26,7,15,0,15,15,0,10,2,7,1
55298,e,5.66,4,5,0,0,6,2,12,6.82,45.37,7,15,0,15,15,0,10,2,7,2
55299,e,4.15,4,5,0,0,6,2,12,6.2,43.65,7,15,0,15,15,0,10,2,7,1
55300,e,6.17,6,5,0,0,6,2,12,7.99,67.06,7,15,0,15,15,0,10,2,1,3
55301,e,6.98,6,5,0,0,6,2,12,9.16,70.94,7,15,0,15,15,0,10,2,7,1
55302,e,5.11,4,5,0,0,6,2,12,5.13,37.59,7,15,0,15,15,0,10,2,7,3
55303,e,3.28,4,5,0,0,6,2,12,6.89,36.19,7,15,0,15,15,0,10,2,7,2
55304,e,7.04,4,5,0,0,6,2,12,6.26,37.01,7,15,0,15,15,0,10,2,1,1
55305,e,5.21,6,5,0,0,6,2,12,9.71,65.98,7,15,0,15,15,0,10,2,1,1
55306,e,5.25,4,5,0,0,6,2,12,7.15,53.59,7,15,0,15,15,0,10,2,1,3
55307,e,5.25,4,5,0,0,6,2,12,7.16,44.9,7,15,0,15,15,0,10,2,1,1
55308,e,5.31,6,5,0,0,6,2,12,7.66,68.48,7,15,0,15,15,0,10,2,7,3
55309,e,4.27,6,5,0,0,6,2,12,6.72,44.21,7,15,0,15,15,0,10,2,1,2
55310,e,5.35,4,5,0,0,6,2,12,7.85,48.34,7,15,0,15,15,0,10,2,1,3
55311,e,4.06,6,5,0,0,6,2,12,5.93,52.89,7,15,0,15,15,0,10,2,1,3
55312,e,4.41,6,5,0,0,6,2,12,6.84,46.29,7,15,0,15,15,0,10,2,7,1
55313,e,6.07,4,5,0,0,6,2,12,8.42,73.8,7,15,0,15,15,0,10,2,7,3
55314,e,5.05,4,5,0,0,6,2,12,7.61,51.92,7,15,0,15,15,0,10,2,1,3
55315,e,5.26,6,5,0,0,6,2,12,7.94,49.5,7,15,0,15,15,0,10,2,1,2
55316,e,4.95,6,5,0,0,6,2,12,7.16,49.65,7,15,0,15,15,0,10,2,7,2
55317,e,5.96,6,5,0,0,6,2,12,7.86,47.65,7,15,0,15,15,0,10,2,1,1
55318,e,5.92,4,5,0,0,6,2,12,7.69,58.22,7,15,0,15,15,0,10,2,1,3
55319,e,6.49,4,5,0,0,6,2,12,8.3,70.02,7,15,0,15,15,0,10,2,1,3
55320,e,4.4,4,5,0,0,6,2,12,8.13,52.93,7,15,0,15,15,0,10,2,1,3
55321,e,3.64,6,5,0,0,6,2,12,6.58,42.12,7,15,0,15,15,0,10,2,7,2
55322,e,5.6,6,5,0,0,6,2,12,6.88,57.03,7,15,0,15,15,0,10,2,7,2
55323,e,6.03,4,5,0,0,6,2,12,8.53,71.04,7,15,0,15,15,0,10,2,1,2
55324,e,5.42,4,5,0,0,6,2,12,6.94,52.29,7,15,0,15,15,0,10,2,1,2
55325,e,4.01,6,5,0,0,6,2,12,5.94,47.7,7,15,0,15,15,0,10,2,1,1
55326,e,5.31,4,5,0,0,6,2,12,6.5,53.32,7,15,0,15,15,0,10,2,7,3
55327,e,3.84,4,5,0,0,6,2,12,5.22,32.66,7,15,0,15,15,0,10,2,1,3
55328,e,3.86,4,5,0,0,6,2,12,6.11,47.03,7,15,0,15,15,0,10,2,1,3
55329,e,4.96,4,5,0,0,6,2,12,7.59,53.48,7,15,0,15,15,0,10,2,1,2
55330,e,4.3,6,5,0,0,6,2,12,7.34,53.38,7,15,0,15,15,0,10,2,7,3
55331,e,4.6,6,5,0,0,6,2,12,5.89,66.15,7,15,0,15,15,0,10,2,1,1
55332,e,4.8,4,5,0,0,6,2,12,7.06,53.15,7,15,0,15,15,0,10,2,7,3
55333,e,3.44,6,5,0,0,6,2,12,5.22,39.21,7,15,0,15,15,0,10,2,7,1
55334,e,4.48,4,5,0,0,6,2,12,7.54,44.96,7,15,0,15,15,0,10,2,7,2
55335,e,4.5,6,5,0,0,6,2,12,6.95,53.56,7,15,0,15,15,0,10,2,1,1
55336,e,5.03,4,5,0,0,6,2,12,7.43,44.99,7,15,0,15,15,0,10,2,1,3
55337,e,5.8,6,5,0,0,6,2,12,8.94,65.22,7,15,0,15,15,0,10,2,7,1
55338,e,3.38,4,5,0,0,6,2,12,3.73,28.19,7,15,0,15,15,0,10,2,1,2
55339,e,3.11,4,5,0,0,6,2,12,7.64,53.94,7,15,0,15,15,0,10,2,1,3
55340,e,5.57,4,5,0,0,6,2,12,6.35,41.27,7,15,0,15,15,0,10,2,1,2
55341,e,4.71,6,5,0,0,6,2,12,8.02,55.15,7,15,0,15,15,0,10,2,7,1
55342,e,2.92,6,5,0,0,6,2,12,6.61,43.5,7,15,0,15,15,0,10,2,1,2
55343,e,5.06,6,5,0,0,6,2,12,7.04,57.99,7,15,0,15,15,0,10,2,7,2
55344,e,5.18,4,5,0,0,6,2,12,6.96,34.69,7,15,0,15,15,0,10,2,1,1
55345,e,4.83,6,5,0,0,6,2,12,6.2,37.39,7,15,0,15,15,0,10,2,7,2
55346,e,5.34,4,5,0,0,6,2,12,7.0,45.29,7,15,0,15,15,0,10,2,7,3
55347,e,3.01,4,5,0,0,6,2,12,6.34,34.56,7,15,0,15,15,0,10,2,7,1
55348,e,5.13,6,5,0,0,6,2,12,7.92,60.94,7,15,0,15,15,0,10,2,1,2
55349,e,3.31,4,5,0,0,6,2,12,6.25,43.01,7,15,0,15,15,0,10,2,1,1
55350,e,5.12,4,5,0,0,6,2,12,7.09,50.78,7,15,0,15,15,0,10,2,1,1
55351,e,4.53,6,5,0,0,6,2,12,4.55,45.39,7,15,0,15,15,0,10,2,7,2
55352,e,4.28,4,5,0,0,6,2,12,4.92,27.1,7,15,0,15,15,0,10,2,1,1
55353,e,6.82,4,5,0,0,6,2,12,8.64,64.35,7,15,0,15,15,0,10,2,1,2
55354,e,4.18,4,5,0,0,6,2,12,7.15,63.38,7,15,0,15,15,0,10,2,7,2
55355,e,5.36,6,5,0,0,6,2,12,6.63,37.0,7,15,0,15,15,0,10,2,7,3
55356,e,6.41,4,5,0,0,6,2,12,8.12,70.63,7,15,0,15,15,0,10,2,1,1
55357,e,5.03,4,5,0,0,6,2,12,6.87,50.31,7,15,0,15,15,0,10,2,7,1
55358,e,4.64,4,5,0,0,6,2,12,6.49,38.74,7,15,0,15,15,0,10,2,7,3
55359,e,3.7,4,5,0,0,6,2,12,6.65,51.05,7,15,0,15,15,0,10,2,1,3
55360,e,5.19,4,5,0,0,6,2,12,6.38,56.45,7,15,0,15,15,0,10,2,1,3
55361,e,4.0,4,5,0,0,6,2,12,6.51,43.22,7,15,0,15,15,0,10,2,7,2
55362,e,4.03,6,5,0,0,6,2,12,7.02,57.01,7,15,0,15,15,0,10,2,1,3
55363,e,4.6,6,5,0,0,6,2,12,7.04,41.47,7,15,0,15,15,0,10,2,7,3
55364,e,3.69,4,5,0,0,6,2,12,6.43,50.84,7,15,0,15,15,0,10,2,1,1
55365,e,6.45,4,5,0,0,6,2,12,8.99,67.2,7,15,0,15,15,0,10,2,7,1
55366,e,5.34,4,5,0,0,6,2,12,6.4,47.2,7,15,0,15,15,0,10,2,1,2
55367,e,5.38,6,5,0,0,6,2,12,6.69,51.11,7,15,0,15,15,0,10,2,7,2
55368,e,3.13,6,5,0,0,6,2,12,5.97,41.11,7,15,0,15,15,0,10,2,7,2
55369,e,5.27,4,5,0,0,6,2,12,6.43,44.42,7,15,0,15,15,0,10,2,1,2
55370,e,5.07,4,5,0,0,6,2,12,6.95,50.62,7,15,0,15,15,0,10,2,1,1
55371,e,4.18,6,5,0,0,6,2,12,6.58,52.67,7,15,0,15,15,0,10,2,1,2
55372,e,6.68,4,5,0,0,6,2,12,7.48,52.17,7,15,0,15,15,0,10,2,7,1
55373,e,4.71,6,5,0,0,6,2,12,6.01,49.57,7,15,0,15,15,0,10,2,7,2
55374,e,5.51,4,5,0,0,6,2,12,7.98,62.79,7,15,0,15,15,0,10,2,7,1
55375,e,5.86,4,5,0,0,6,2,12,7.17,60.01,7,15,0,15,15,0,10,2,7,1
55376,e,3.76,4,5,0,0,6,2,12,5.91,40.35,7,15,0,15,15,0,10,2,1,2
55377,e,4.3,4,5,0,0,6,2,12,7.72,61.06,7,15,0,15,15,0,10,2,7,2
55378,e,4.99,4,5,0,0,6,2,12,6.9,51.01,7,15,0,15,15,0,10,2,1,1
55379,e,3.83,6,5,0,0,6,2,12,6.95,43.63,7,15,0,15,15,0,10,2,7,1
55380,e,5.82,4,5,0,0,6,2,12,7.69,49.77,7,15,0,15,15,0,10,2,7,1
55381,e,4.19,4,5,0,0,6,2,12,6.67,52.3,7,15,0,15,15,0,10,2,7,1
55382,e,4.85,4,5,0,0,6,2,12,7.15,57.53,7,15,0,15,15,0,10,2,7,2
55383,e,5.82,4,5,0,0,6,2,12,7.33,49.73,7,15,0,15,15,0,10,2,1,2
55384,e,5.55,6,5,0,0,6,2,12,7.46,59.59,7,15,0,15,15,0,10,2,7,3
55385,e,5.12,6,5,0,0,6,2,12,7.55,48.79,7,15,0,15,15,0,10,2,7,3
55386,e,3.39,6,5,0,0,6,2,12,7.71,53.21,7,15,0,15,15,0,10,2,1,1
55387,e,5.31,4,5,0,0,6,2,12,7.31,62.88,7,15,0,15,15,0,10,2,1,1
55388,e,5.47,6,5,0,0,6,2,12,6.23,42.35,7,15,0,15,15,0,10,2,7,1
55389,e,4.75,6,5,0,0,6,2,12,8.98,55.33,7,15,0,15,15,0,10,2,1,2
